OBJECTID,DevEUI,Temperature,Humidity,VDD,Distance,Pressure,Timestamp
304,a81758fffe03e451,-9.4,79,3565,5000,1009.276,2020/02/14 04:05:30.885+00
305,a81758fffe03e451,-9.7,79,3565,5000,1009.447,2020/02/14 04:15:30.872+00
306,a81758fffe03e451,-9.8,79,3562,5000,1009.461,2020/02/14 04:25:30.858+00
307,a81758fffe03e451,-10,79,3562,5000,1009.563,2020/02/14 04:35:30.815+00
308,a81758fffe03e451,-10.4,79,3562,5000,1009.921,2020/02/14 04:55:30.791+00
309,a81758fffe03e451,-10.8,79,3562,5000,1010.201,2020/02/14 05:05:30.772+00
310,a81758fffe03e451,-10.9,79,3560,5000,1010.401,2020/02/14 05:15:30.770+00
311,a81758fffe03e451,-11.2,79,3562,5000,1011.031,2020/02/14 05:45:30.732+00
312,a81758fffe03e451,-11.3,79,3562,5000,1011.106,2020/02/14 05:55:30.766+00
313,a81758fffe03e451,-11.5,79,3560,5000,1011.173,2020/02/14 06:05:30.756+00
314,a81758fffe03e451,-11.7,79,3560,5000,1011.334,2020/02/14 06:15:30.708+00
315,a81758fffe03e451,-11.9,79,3560,5000,1011.463,2020/02/14 06:25:30.689+00
316,a81758fffe03e451,-12,79,3560,5000,1011.631,2020/02/14 06:35:30.681+00
317,a81758fffe03e451,-12.2,79,3560,5000,1012.09,2020/02/14 06:45:30.676+00
318,a81758fffe03e451,-12.4,79,3560,5000,1012.292,2020/02/14 06:55:30.663+00
319,a81758fffe03e451,-12.7,79,3557,5000,1012.417,2020/02/14 07:05:30.657+00
320,a81758fffe03e451,-12.9,79,3557,5000,1012.656,2020/02/14 07:15:30.693+00
321,a81758fffe03e451,-13.1,79,3557,5000,1012.926,2020/02/14 07:25:30.674+00
322,a81758fffe03e451,-13.3,78,3557,5000,1012.998,2020/02/14 07:35:30.672+00
323,a81758fffe03e451,-13.7,78,3555,5000,1013.26,2020/02/14 07:45:30.628+00
324,a81758fffe03e451,-13.9,78,3555,5000,1013.443,2020/02/14 07:55:30.619+00
325,a81758fffe03e451,-14,78,3555,5000,1013.655,2020/02/14 08:05:30.616+00
326,a81758fffe03e451,-14.2,78,3555,5000,1013.871,2020/02/14 08:15:30.604+00
327,a81758fffe03e451,-14.4,78,3552,5000,1013.972,2020/02/14 08:25:30.600+00
328,a81758fffe03e451,-14.5,78,3552,5000,1014.324,2020/02/14 08:35:30.592+00
329,a81758fffe03e451,-14.7,78,3552,5000,1014.685,2020/02/14 08:45:30.601+00
330,a81758fffe03e451,-14.9,78,3552,5000,1014.928,2020/02/14 08:55:30.629+00
331,a81758fffe03e451,-15.1,78,3552,5000,1015.325,2020/02/14 09:05:30.619+00
332,a81758fffe03e451,-15.3,78,3552,5000,1015.668,2020/02/14 09:15:30.612+00
333,a81758fffe03e451,-15.5,78,3549,5000,1015.809,2020/02/14 09:25:30.609+00
334,a81758fffe03e451,-15.7,78,3549,5000,1015.93,2020/02/14 09:35:30.609+00
335,a81758fffe03e451,-15.9,78,3549,5000,1016.406,2020/02/14 09:45:30.573+00
336,a81758fffe03e451,-16.1,78,3547,5000,1016.597,2020/02/14 09:55:30.567+00
337,a81758fffe03e451,-16.4,78,3547,5000,1016.757,2020/02/14 10:05:30.568+00
338,a81758fffe03e451,-16.6,78,3547,5000,1017.051,2020/02/14 10:15:30.559+00
339,a81758fffe03e451,-16.7,78,3547,5000,1017.272,2020/02/14 10:25:30.557+00
340,a81758fffe03e451,-16.8,77,3547,5000,1017.409,2020/02/14 10:35:30.556+00
341,a81758fffe03e451,-17.2,77,3547,5000,1017.581,2020/02/14 10:45:30.561+00
342,a81758fffe037506,25.3,35,,,,2020/02/14 10:46:12.746+00
343,a81758fffe03e451,-17.3,77,3544,5000,1018.017,2020/02/14 10:55:30.553+00
344,a81758fffe03e451,-17.4,77,3544,5000,1018.257,2020/02/14 11:05:30.601+00
345,a81758fffe03e451,-17.7,77,3544,5000,1018.422,2020/02/14 11:15:30.663+00
346,a81758fffe03e451,-17.9,77,3542,5000,1019.005,2020/02/14 11:35:30.647+00
347,a81758fffe03e451,-18,77,3542,5000,1019.257,2020/02/14 11:45:30.595+00
348,a81758fffe037506,25.4,35,,,,2020/02/14 12:01:12.447+00
349,a81758fffe03e451,-16.8,79,3544,5000,1019.845,2020/02/14 12:05:30.558+00
350,a81758fffe03e451,-16,80,3547,5000,1019.975,2020/02/14 12:15:30.553+00
351,a81758fffe03e451,-15.5,80,3547,5000,1020.064,2020/02/14 12:25:30.554+00
352,a81758fffe03e451,-15.2,80,3552,5000,1020.629,2020/02/14 12:55:30.540+00
353,a81758fffe03e451,-15.3,80,3549,5000,1020.854,2020/02/14 13:05:30.535+00
354,a81758fffe03e451,-15.1,79,3552,5000,1021.104,2020/02/14 13:25:30.563+00
355,a81758fffe03e451,-15.2,79,3549,5000,1021.299,2020/02/14 13:35:30.564+00
356,a81758fffe03e451,-15.2,78,3549,5000,1021.498,2020/02/14 13:45:30.551+00
357,a81758fffe03e451,-15.1,78,3547,5000,1021.678,2020/02/14 13:55:30.546+00
358,a81758fffe03e451,-15,78,3547,5000,1021.915,2020/02/14 14:05:30.510+00
359,a81758fffe03e451,-14.9,78,3549,5000,1022.107,2020/02/14 14:15:30.499+00
360,a81758fffe03e451,-15,78,3549,5000,1021.975,2020/02/14 14:25:30.502+00
361,a81758fffe03e451,-14.8,77,3549,5000,1022.227,2020/02/14 14:35:30.491+00
362,a81758fffe03e451,-14.7,78,3547,5000,1022.352,2020/02/14 14:45:30.485+00
363,a81758fffe03e451,-14.6,77,3552,5000,1022.583,2020/02/14 14:55:30.526+00
364,a81758fffe03e451,-14.7,77,3549,5000,1022.622,2020/02/14 15:05:30.517+00
365,a81758fffe03e451,-14.5,77,3549,5000,1022.686,2020/02/14 15:15:30.510+00
366,a81758fffe03e451,-14.5,77,3549,5000,1022.735,2020/02/14 15:25:30.508+00
367,a81758fffe03e451,-14.5,77,3552,5000,1022.892,2020/02/14 15:35:30.461+00
368,a81758fffe03e451,-14.5,77,3549,5000,1023.063,2020/02/14 15:45:30.462+00
369,a81758fffe03e451,-14.3,77,3549,5000,1023.111,2020/02/14 15:55:30.461+00
370,a81758fffe03e451,-14,77,3552,5000,1023.023,2020/02/14 16:35:30.426+00
371,a81758fffe03e451,-14,76,3552,5000,1023.215,2020/02/14 16:45:30.422+00
372,a81758fffe03e451,-14.1,76,3549,5000,1023.319,2020/02/14 16:55:30.453+00
373,a81758fffe03e451,-14,76,3549,5000,1023.366,2020/02/14 17:05:30.447+00
374,a81758fffe03e451,-13.9,76,3552,5000,1023.476,2020/02/14 17:15:30.447+00
375,a81758fffe03e451,-13.8,76,3549,5000,1023.317,2020/02/14 17:25:30.430+00
376,a81758fffe03e451,-14,76,3552,5000,1023.355,2020/02/14 17:35:30.424+00
377,a81758fffe03e451,-14.2,76,3552,5000,1023.584,2020/02/14 17:45:30.393+00
378,a81758fffe03e451,-14.2,76,3552,5000,1023.642,2020/02/14 17:55:30.378+00
379,a81758fffe03e451,-13.7,76,3552,5000,1023.701,2020/02/14 18:15:30.374+00
380,a81758fffe037506,25.5,34,,,,2020/02/14 18:16:10.920+00
381,a81758fffe03e451,-13.7,76,3552,5000,1023.73,2020/02/14 18:25:30.359+00
382,a81758fffe03e451,-13.7,76,3549,5000,1024.002,2020/02/14 18:35:30.349+00
383,a81758fffe03e451,-13.7,76,3552,5000,1024.147,2020/02/14 18:45:30.343+00
384,a81758fffe037506,25.3,34,,,,2020/02/14 18:46:10.800+00
385,a81758fffe03e451,-14,76,3549,5000,1024.174,2020/02/14 18:55:30.379+00
386,a81758fffe03e451,-14.1,76,3549,5000,1024.472,2020/02/14 19:05:30.371+00
387,a81758fffe03e451,-14.1,76,3552,5000,1024.521,2020/02/14 19:15:30.364+00
388,a81758fffe03e451,-14.3,75,3552,5000,1024.683,2020/02/14 19:25:30.352+00
389,a81758fffe03e451,-14.2,75,3549,5000,1024.615,2020/02/14 19:35:30.312+00
390,a81758fffe03e451,-14.4,75,3549,5000,1024.976,2020/02/14 19:45:30.317+00
391,a81758fffe03e451,-14.4,75,3549,5000,1025.461,2020/02/14 19:55:30.300+00
392,a81758fffe03e451,-14.5,75,3549,5000,1025.418,2020/02/14 20:05:30.301+00
393,a81758fffe03e451,-14.5,75,3547,5000,1025.641,2020/02/14 20:15:30.293+00
394,a81758fffe03e451,-14.5,75,3547,5000,1025.881,2020/02/14 20:25:30.286+00
395,a81758fffe03e451,-14.6,75,3547,5000,1026.369,2020/02/14 20:55:30.316+00
396,a81758fffe03e451,-14.8,75,3547,5000,1026.387,2020/02/14 21:05:30.308+00
397,a81758fffe03e451,-14.8,75,3547,5000,1026.817,2020/02/14 21:15:30.300+00
398,a81758fffe03e451,-15,74,3547,5000,1027.33,2020/02/14 21:25:30.357+00
399,a81758fffe03e451,-15.2,74,3547,5000,1027.538,2020/02/14 21:35:30.292+00
400,a81758fffe03e451,-15.3,74,3547,5000,1027.735,2020/02/14 21:45:30.252+00
401,a81758fffe037506,25.1,34,,,,2020/02/14 21:46:10.064+00
402,a81758fffe03e451,-15.7,74,3547,5000,1028.066,2020/02/14 21:55:30.246+00
403,a81758fffe03e451,-15.9,74,3547,5000,1028.384,2020/02/14 22:05:30.246+00
404,a81758fffe03e451,-16.1,74,3544,5000,1028.577,2020/02/14 22:15:30.233+00
405,a81758fffe03e451,-16.4,74,3544,5000,1028.954,2020/02/14 22:25:30.232+00
406,a81758fffe03e451,-16.7,74,3544,5000,1029.275,2020/02/14 22:35:30.241+00
407,a81758fffe03e451,-16.8,74,3544,5000,1029.494,2020/02/14 22:45:30.308+00
408,a81758fffe03e451,-16.9,74,3542,5000,1029.741,2020/02/14 22:55:30.267+00
409,a81758fffe037506,25.2,34,,,,2020/02/14 23:01:09.762+00
410,a81758fffe03e451,-17.1,74,3544,5000,1029.897,2020/02/14 23:05:30.264+00
411,a81758fffe03e451,-17.2,74,3542,5000,1030.01,2020/02/14 23:15:30.236+00
412,a81758fffe03e451,-17.2,74,3542,5000,1030.06,2020/02/14 23:25:30.228+00
413,a81758fffe03e451,-17.6,74,3539,5000,1030.315,2020/02/14 23:35:30.240+00
414,a81758fffe03e451,-17.9,74,3539,5000,1030.603,2020/02/14 23:45:30.233+00
415,a81758fffe03e451,-18.1,74,3539,5000,1030.772,2020/02/14 23:55:30.228+00
416,a81758fffe03e451,-18.4,74,3537,5000,1031.161,2020/02/15 00:15:30.228+00
417,a81758fffe03e451,-18.3,74,3542,5000,1031.401,2020/02/15 00:25:30.231+00
418,a81758fffe03e451,-18.6,74,3537,5000,1031.625,2020/02/15 00:35:30.271+00
419,a81758fffe03e451,-18.7,74,3537,5000,1031.813,2020/02/15 00:45:30.274+00
420,a81758fffe03e451,-18.8,74,3537,5000,1031.905,2020/02/15 00:55:30.275+00
421,a81758fffe03e451,-18.7,74,3537,5000,1031.957,2020/02/15 01:05:30.278+00
422,a81758fffe03e451,-18.9,74,3537,5000,1032.299,2020/02/15 01:15:30.284+00
423,a81758fffe03e451,-19,74,3534,5000,1032.5,2020/02/15 01:25:30.250+00
424,a81758fffe03e451,-18.8,74,3537,5000,1032.554,2020/02/15 01:35:30.248+00
425,a81758fffe03e451,-18.8,74,3537,5000,1032.674,2020/02/15 01:45:30.247+00
426,a81758fffe03e451,-18.9,74,3537,5000,1032.793,2020/02/15 01:55:30.258+00
427,a81758fffe03e451,-19.1,74,3537,5000,1032.872,2020/02/15 02:05:30.258+00
428,a81758fffe03e451,-19.3,74,3534,5000,1032.926,2020/02/15 02:15:30.292+00
429,a81758fffe03e451,-19.3,74,3532,5000,1033.058,2020/02/15 02:25:30.304+00
430,a81758fffe03e451,-19.6,73,3532,5000,1033.355,2020/02/15 02:35:30.293+00
431,a81758fffe03e451,-19.9,74,3532,5000,1033.751,2020/02/15 02:45:30.304+00
432,a81758fffe03e451,-19.7,74,3532,5000,1033.668,2020/02/15 02:55:30.308+00
433,a81758fffe03e451,-19.7,74,3532,5000,1033.617,2020/02/15 03:05:30.280+00
434,a81758fffe03e451,-19.7,74,3532,5000,1033.803,2020/02/15 03:15:30.286+00
435,a81758fffe03e451,-19.9,74,3532,5000,1034.223,2020/02/15 03:25:30.284+00
436,a81758fffe03e451,-19.8,74,3532,5000,1034.018,2020/02/15 03:35:30.284+00
437,a81758fffe03e451,-19.9,74,3534,5000,1034.384,2020/02/15 03:55:30.295+00
438,a81758fffe03e451,-19.9,74,3532,5000,1034.597,2020/02/15 04:05:30.297+00
439,a81758fffe03e451,-19.7,74,3532,5000,1034.35,2020/02/15 04:15:30.303+00
440,a81758fffe03e451,-19.7,74,3532,5000,1034.247,2020/02/15 04:25:30.344+00
441,a81758fffe03e451,-19.8,74,3532,5000,1034.744,2020/02/15 04:35:30.350+00
442,a81758fffe03e451,-19.9,74,3532,5000,1035.022,2020/02/15 04:45:30.348+00
443,a81758fffe03e451,-20,74,3532,5000,1035.284,2020/02/15 04:55:30.349+00
444,a81758fffe03e451,-20,74,3532,5000,1035.266,2020/02/15 05:05:30.320+00
445,a81758fffe03e451,-20.1,73,3532,5000,1035.346,2020/02/15 05:15:30.321+00
446,a81758fffe03e451,-20.3,73,3529,5000,1036.25,2020/02/15 05:25:30.337+00
447,a81758fffe03e451,-20.5,74,3532,5000,1036.94,2020/02/15 05:35:30.335+00
448,a81758fffe03e451,-20.7,74,3529,5000,1037.579,2020/02/15 05:55:30.353+00
449,a81758fffe03e451,-20.6,74,3529,5000,1037.417,2020/02/15 06:05:30.352+00
450,a81758fffe03e451,-20.5,74,3529,5000,1037.209,2020/02/15 06:15:30.356+00
451,a81758fffe03e451,-21,74,3529,5000,1038.697,2020/02/15 06:35:30.400+00
452,a81758fffe03e451,-21.2,74,3527,5000,1039.453,2020/02/15 06:45:30.413+00
453,a81758fffe03e451,-21.3,74,3527,5000,1039.895,2020/02/15 06:55:30.423+00
454,a81758fffe03e451,-21.4,74,3527,5000,1040.164,2020/02/15 07:05:30.393+00
455,a81758fffe03e451,-21.7,74,3527,5000,1040.702,2020/02/15 07:15:30.398+00
456,a81758fffe03e451,-22.1,73,3524,5000,1041.8,2020/02/15 07:25:30.403+00
457,a81758fffe037506,25.2,33,,,,2020/02/15 07:31:07.700+00
458,a81758fffe03e451,-22.4,73,3527,5000,1042.748,2020/02/15 07:35:30.410+00
459,a81758fffe03e451,-22.7,74,3524,5000,1043.798,2020/02/15 07:45:30.422+00
460,a81758fffe03e451,-22.6,74,3522,5000,1043.471,2020/02/15 08:05:30.437+00
461,a81758fffe03e451,-22.4,74,3522,5000,1042.986,2020/02/15 08:15:30.493+00
462,a81758fffe03e451,-22.6,74,3519,5000,1043.521,2020/02/15 08:25:30.505+00
463,a81758fffe03e451,-22.7,74,3522,5000,1043.897,2020/02/15 08:35:30.503+00
464,a81758fffe03e451,-22.8,74,3519,5000,1044.177,2020/02/15 08:45:30.474+00
465,a81758fffe03e451,-22.8,74,3522,5000,1044.526,2020/02/15 08:55:30.485+00
466,a81758fffe03e451,-23.1,74,3522,5000,1045.265,2020/02/15 09:05:30.502+00
467,a81758fffe03e451,-23.3,74,3519,5000,1046.218,2020/02/15 09:15:30.508+00
468,a81758fffe03e451,-23.2,74,3522,5000,1046.12,2020/02/15 09:25:30.523+00
469,a81758fffe03e451,-22.7,74,3519,5000,1044.552,2020/02/15 09:35:30.568+00
470,a81758fffe03e451,-22.5,74,3519,5000,1044.405,2020/02/15 09:45:30.573+00
471,a81758fffe03e451,-22.7,74,3519,5000,1044.88,2020/02/15 09:55:30.579+00
472,a81758fffe03e451,-22.7,74,3522,5000,1045.246,2020/02/15 10:05:30.590+00
473,a81758fffe03e451,-23.1,74,3519,5000,1046.293,2020/02/15 10:25:30.571+00
474,a81758fffe03e451,-23.3,74,3519,5000,1046.666,2020/02/15 10:35:30.588+00
475,a81758fffe03e451,-23.4,74,3519,5000,1047.022,2020/02/15 10:45:30.592+00
476,a81758fffe03e451,-23.6,74,3519,5000,1047.632,2020/02/15 10:55:30.604+00
477,a81758fffe03e451,-23.8,74,3517,5000,1048.426,2020/02/15 11:05:30.623+00
478,a81758fffe03e451,-24.3,74,3517,5000,1049.751,2020/02/15 11:25:30.638+00
479,a81758fffe03e451,-24.9,73,3514,5000,1051.81,2020/02/15 11:35:30.664+00
480,a81758fffe03e451,-25,74,3514,5000,1052.093,2020/02/15 11:45:30.714+00
481,a81758fffe03e451,-24.7,75,3514,5000,1051.633,2020/02/15 11:55:30.722+00
482,a81758fffe03e451,-23.7,76,3517,5000,1048.623,2020/02/15 12:05:30.697+00
483,a81758fffe03e451,-22.6,77,3522,5000,1045.884,2020/02/15 12:15:30.706+00
484,a81758fffe03e451,-21.7,78,3527,5000,1043.146,2020/02/15 12:25:30.711+00
485,a81758fffe03e451,-21.1,79,3527,5000,1041.631,2020/02/15 12:35:30.719+00
486,a81758fffe03e451,-20.3,79,3529,5000,1039.404,2020/02/15 12:45:30.730+00
487,a81758fffe03e451,-19.3,79,3532,5000,1037.939,2020/02/15 12:55:30.731+00
488,a81758fffe03e451,-19.2,78,3534,5000,1038.002,2020/02/15 13:05:30.740+00
489,a81758fffe03e451,-18.4,79,3534,5000,1037.982,2020/02/15 13:15:30.775+00
490,a81758fffe03e451,-16.8,79,3534,5000,1037.762,2020/02/15 13:25:30.770+00
491,a81758fffe03e451,-15.6,78,3539,5000,1037.718,2020/02/15 13:35:30.772+00
492,a81758fffe03e451,-15.5,76,3539,5000,1037.538,2020/02/15 13:45:30.769+00
493,a81758fffe03e451,-15.6,75,3542,5000,1037.468,2020/02/15 13:55:30.733+00
494,a81758fffe03e451,-16.4,75,3542,5000,1037.547,2020/02/15 14:05:30.722+00
495,a81758fffe03e451,-16.7,75,3542,5000,1037.454,2020/02/15 14:15:30.723+00
496,a81758fffe03e451,-16.5,75,3542,5000,1037.407,2020/02/15 14:25:30.714+00
497,a81758fffe03e451,-16.4,75,3542,5000,1037.296,2020/02/15 14:35:30.712+00
498,a81758fffe03e451,-16.2,75,3542,5000,1037.212,2020/02/15 14:45:30.758+00
499,a81758fffe03e451,-15.8,75,3542,5000,1037.096,2020/02/15 14:55:30.747+00
500,a81758fffe03e451,-15.5,75,3542,5000,1036.984,2020/02/15 15:05:30.739+00
501,a81758fffe03e451,-15.3,75,3542,5000,1036.724,2020/02/15 15:15:30.740+00
502,a81758fffe03e451,-14.8,75,3544,5000,1036.593,2020/02/15 15:25:30.732+00
503,a81758fffe03e451,-14.3,75,3544,5000,1036.397,2020/02/15 15:35:30.729+00
504,a81758fffe03e451,-13.9,75,3544,5000,1036.138,2020/02/15 15:45:30.686+00
505,a81758fffe037506,24.5,32,,,,2020/02/15 15:46:05.700+00
506,a81758fffe03e451,-13.4,75,3547,5000,1035.784,2020/02/15 15:55:30.690+00
507,a81758fffe03e451,-13,75,3547,5000,1035.52,2020/02/15 16:05:30.669+00
508,a81758fffe03e451,-12.5,75,3547,5000,1035.312,2020/02/15 16:15:30.663+00
509,a81758fffe03e451,-12.1,75,3547,5000,1035.085,2020/02/15 16:25:30.655+00
510,a81758fffe03e451,-11.5,75,3549,5000,1034.83,2020/02/15 16:35:30.645+00
511,a81758fffe03e451,-11.3,75,3549,5000,1034.514,2020/02/15 16:45:30.631+00
512,a81758fffe037506,24.6,32,,,,2020/02/15 16:46:05.460+00
513,a81758fffe03e451,-11,75,3552,5000,1034.329,2020/02/15 16:55:30.665+00
514,a81758fffe03e451,-10.7,75,3552,5000,1033.982,2020/02/15 17:05:30.649+00
515,a81758fffe03e451,-10.4,75,3552,5000,1033.694,2020/02/15 17:15:30.638+00
516,a81758fffe03e451,-10.1,75,3552,5000,1033.578,2020/02/15 17:25:30.587+00
517,a81758fffe037506,24.7,32,,,,2020/02/15 17:31:05.276+00
518,a81758fffe03e451,-9.8,75,3555,5000,1033.315,2020/02/15 17:35:30.579+00
519,a81758fffe03e451,-9.5,75,3552,5000,1033.042,2020/02/15 17:45:30.561+00
520,a81758fffe03e451,-9.2,75,3555,5000,1032.73,2020/02/15 17:55:30.544+00
521,a81758fffe03e451,-8.4,75,3555,5000,1032.381,2020/02/15 18:05:30.538+00
522,a81758fffe03e451,-7.4,75,3557,5000,1031.591,2020/02/15 18:45:30.472+00
523,a81758fffe03e451,-7.5,75,3557,5000,1031.572,2020/02/15 18:55:30.498+00
524,a81758fffe03e451,-7.5,74,3560,5000,1031.532,2020/02/15 19:05:30.474+00
525,a81758fffe03e451,-7.4,74,3560,5000,1031.47,2020/02/15 19:15:30.458+00
526,a81758fffe03e451,-7.6,74,3560,5000,1031.348,2020/02/15 19:25:30.442+00
527,a81758fffe03e451,-7.5,74,3562,5000,1031.107,2020/02/15 19:35:30.392+00
528,a81758fffe03e451,-7.3,74,3562,5000,1030.788,2020/02/15 19:45:30.373+00
529,a81758fffe03e451,-7.2,74,3562,5000,1030.661,2020/02/15 19:55:30.361+00
530,a81758fffe03e451,-7.4,74,3562,5000,1030.572,2020/02/15 20:05:30.340+00
531,a81758fffe03e451,-7.6,74,3560,5000,1030.523,2020/02/15 20:15:30.324+00
532,a81758fffe03e451,-7.7,74,3562,5000,1030.478,2020/02/15 20:25:30.350+00
533,a81758fffe03e451,-7.8,74,3562,5000,1030.233,2020/02/15 20:35:30.328+00
534,a81758fffe03e451,-8.1,74,3560,5000,1030.115,2020/02/15 20:45:30.324+00
535,a81758fffe03e451,-8.1,74,3560,5000,1029.993,2020/02/15 20:55:30.302+00
536,a81758fffe03e451,-8.1,74,3562,5000,1029.992,2020/02/15 21:05:30.252+00
537,a81758fffe03e451,-8.2,74,3562,5000,1029.953,2020/02/15 21:15:30.235+00
538,a81758fffe03e451,-8.4,74,3562,5000,1029.807,2020/02/15 21:25:30.215+00
539,a81758fffe03e451,-8.6,73,3560,5000,1029.791,2020/02/15 21:35:30.198+00
540,a81758fffe03e451,-8.9,73,3557,5000,1029.898,2020/02/15 21:45:30.196+00
541,a81758fffe03e451,-9.2,73,3560,5000,1029.925,2020/02/15 21:55:30.176+00
542,a81758fffe03e451,-9.4,73,3560,5000,1029.9,2020/02/15 22:05:30.163+00
543,a81758fffe03e451,-9.6,73,3557,5000,1029.723,2020/02/15 22:15:30.189+00
544,a81758fffe037506,25.3,32,,,,2020/02/15 22:16:04.119+00
545,a81758fffe03e451,-10,73,3557,5000,1029.75,2020/02/15 22:25:30.175+00
546,a81758fffe03e451,-10.3,73,3557,5000,1029.925,2020/02/15 22:35:30.157+00
547,a81758fffe03e451,-10.4,74,3557,5000,1029.922,2020/02/15 22:45:30.124+00
548,a81758fffe03e451,-10.5,73,3557,5000,1030.032,2020/02/15 22:55:30.100+00
549,a81758fffe03e451,-10.5,74,3557,5000,1030.007,2020/02/15 23:05:30.089+00
550,a81758fffe03e451,-10.7,74,3557,5000,1029.861,2020/02/15 23:15:30.080+00
551,a81758fffe03e451,-10.8,74,3557,5000,1029.499,2020/02/15 23:25:30.064+00
552,a81758fffe03e451,-10.9,74,3557,5000,1029.319,2020/02/15 23:35:30.051+00
553,a81758fffe03e451,-11,74,3557,5000,1029.243,2020/02/15 23:45:30.039+00
554,a81758fffe03e451,-11.2,74,3557,5000,1029.16,2020/02/15 23:55:30.078+00
555,a81758fffe03e451,-11.1,74,3557,5000,1028.734,2020/02/16 00:05:30.058+00
556,a81758fffe03e451,-11.3,74,3555,5000,1028.346,2020/02/16 00:15:30.052+00
557,a81758fffe037506,25.6,32,,,,2020/02/16 00:16:03.634+00
558,a81758fffe03e451,-11.5,74,3555,5000,1028.175,2020/02/16 00:25:30.041+00
559,a81758fffe03e451,-11.8,74,3555,5000,1028.185,2020/02/16 00:35:29.995+00
560,a81758fffe03e451,-11.9,74,3555,5000,1028.156,2020/02/16 00:45:29.986+00
561,a81758fffe037506,25.7,32,,,,2020/02/16 00:46:03.519+00
562,a81758fffe03e451,-12.1,74,3555,5000,1028.253,2020/02/16 00:55:29.976+00
563,a81758fffe03e451,-12,74,3555,5000,1028.137,2020/02/16 01:05:29.965+00
564,a81758fffe03e451,-12.5,74,3552,5000,1027.716,2020/02/16 01:25:29.948+00
565,a81758fffe03e451,-12.6,74,3552,5000,1027.51,2020/02/16 01:35:29.940+00
566,a81758fffe03e451,-12.6,74,3552,5000,1027.277,2020/02/16 01:45:29.928+00
567,a81758fffe03e451,-12.6,74,3552,5000,1026.893,2020/02/16 01:55:29.918+00
568,a81758fffe037506,25.7,32,,,,2020/02/16 02:01:03.211+00
569,a81758fffe03e451,-12.5,74,3552,5000,1026.695,2020/02/16 02:05:29.960+00
570,a81758fffe03e451,-12.3,74,3552,5000,1026.614,2020/02/16 02:15:29.942+00
571,a81758fffe03e451,-12.3,74,3552,5000,1026.483,2020/02/16 02:25:29.933+00
572,a81758fffe03e451,-12.4,74,3552,5000,1026.33,2020/02/16 02:35:29.917+00
573,a81758fffe03e451,-12.4,74,3552,5000,1026.188,2020/02/16 02:45:29.877+00
574,a81758fffe037506,25.7,32,,,,2020/02/16 02:46:03.025+00
575,a81758fffe03e451,-12.6,74,3552,5000,1026.133,2020/02/16 02:55:29.867+00
576,a81758fffe03e451,-12.8,74,3552,5000,1026.029,2020/02/16 03:05:29.860+00
577,a81758fffe03e451,-13,74,3552,5000,1025.839,2020/02/16 03:25:29.843+00
578,a81758fffe03e451,-13.1,74,3552,5000,1025.671,2020/02/16 03:35:29.838+00
579,a81758fffe03e451,-13.1,74,3552,5000,1025.704,2020/02/16 03:45:29.824+00
580,a81758fffe03e451,-13.2,74,3552,5000,1025.995,2020/02/16 03:55:29.819+00
581,a81758fffe03e451,-14.5,73,3549,5000,1025.893,2020/02/16 04:05:29.858+00
582,a81758fffe03e451,-13.8,74,3549,5000,1024.775,2020/02/16 04:45:29.831+00
583,a81758fffe03e451,-13.8,75,3549,5000,1024.305,2020/02/16 05:05:29.775+00
584,a81758fffe03e451,-14.2,75,3547,5000,1024.059,2020/02/16 05:25:29.767+00
585,a81758fffe03e451,-14.3,74,3547,5000,1023.847,2020/02/16 05:35:29.756+00
586,a81758fffe03e451,-15,75,3547,5000,1023.48,2020/02/16 05:45:29.761+00
587,a81758fffe037506,25.6,32,,,,2020/02/16 05:46:02.288+00
588,a81758fffe03e451,-14.6,75,3549,5000,1023.448,2020/02/16 05:55:29.749+00
589,a81758fffe03e451,-14.1,75,3547,5000,1023.271,2020/02/16 06:15:29.778+00
590,a81758fffe03e451,-14.2,75,3547,5000,1023.132,2020/02/16 06:25:29.779+00
591,a81758fffe03e451,-13.9,75,3547,5000,1023.112,2020/02/16 06:35:29.762+00
592,a81758fffe03e451,-14.1,75,3547,5000,1023.027,2020/02/16 06:45:29.760+00
593,a81758fffe03e451,-14.1,75,3549,5000,1022.728,2020/02/16 06:55:29.814+00
594,a81758fffe03e451,-14.1,76,3549,5000,1022.419,2020/02/16 07:05:29.754+00
595,a81758fffe03e451,-14.1,75,3547,5000,1022.175,2020/02/16 07:15:29.707+00
596,a81758fffe03e451,-14.1,76,3547,5000,1021.887,2020/02/16 07:25:29.694+00
597,a81758fffe03e451,-13.8,76,3547,5000,1021.563,2020/02/16 07:35:29.690+00
598,a81758fffe03e451,-12.8,76,3547,5000,1021.498,2020/02/16 07:45:29.687+00
599,a81758fffe03e451,-11.3,76,3549,5000,1020.949,2020/02/16 07:55:29.669+00
600,a81758fffe03e451,-10.6,76,3552,5000,1020.304,2020/02/16 08:05:29.667+00
601,a81758fffe03e451,-10.3,76,3552,5000,1020.244,2020/02/16 08:15:29.647+00
602,a81758fffe03e451,-10.2,76,3552,5000,1019.985,2020/02/16 08:25:29.675+00
603,a81758fffe03e451,-10,76,3555,5000,1020.068,2020/02/16 08:35:29.665+00
604,a81758fffe03e451,-9.7,77,3555,5000,1019.878,2020/02/16 08:45:29.647+00
